hhid,clust,province,district,s11q2_1,s11q2_2,s11q2_0,s11q2_3,s11q2_4,s11q2_5,s11q2_6,s11q2_7,s11q2_8,s11q2_9,weight,owner,_merge
302329.0,10260.0,South,Nyanza,Yes,Feb-24,Yes,1.0,12.0,0.0,0.0,,12.0,0.0,827.3673,Household,Matched (3)
302332.0,10260.0,South,Nyanza,Yes,July-24,Yes,1.0,18.0,0.0,8.0,150.0,10.0,0.0,827.3673,Household,Matched (3)
302362.0,10264.0,South,Nyanza,Yes,Feb-24,Yes,1.0,7.0,7.0,0.0,0.0,0.0,0.0,517.129,Household,Matched (3)
302372.0,10265.0,South,Nyanza,Yes,Jan-24,Yes,1.0,6.0,6.0,0.0,0.0,0.0,0.0,518.9005,Household,Matched (3)
302372.0,10265.0,South,Nyanza,Yes,June-24,Yes,2.0,14.0,5.0,6.0,100.0,0.0,3.0,518.9005,Household,Matched (3)
302372.0,10265.0,South,Nyanza,Yes,Feb-24,Yes,3.0,40.0,17.0,12.0,100.0,11.0,0.0,518.9005,Household,Matched (3)
302372.0,10265.0,South,Nyanza,Yes,July-24,Yes,3.0,22.0,8.0,7.0,100.0,7.0,0.0,518.9005,Household,Matched (3)
302377.0,10265.0,South,Nyanza,Yes,Feb-24,Yes,1.0,15.0,8.0,0.0,0.0,7.0,0.0,518.9005,Household,Matched (3)
302377.0,10265.0,South,Nyanza,Yes,June-24,Yes,1.0,14.0,7.0,0.0,,7.0,0.0,518.9005,Household,Matched (3)
302384.0,10266.0,South,Nyanza,Yes,July-24,Yes,1.0,15.0,2.0,13.0,150.0,0.0,0.0,744.6203,Household,Matched (3)
302384.0,10266.0,South,Nyanza,Yes,Aug-24,Yes,1.0,10.0,2.0,8.0,160.0,0.0,0.0,744.6203,Household,Matched (3)
302386.0,10266.0,South,Nyanza,Yes,May-24,Yes,5.0,20.0,0.0,20.0,150.0,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,Feb-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,Jan-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,April-24,Yes,2.0,40.0,10.0,20.0,160.0,10.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,March-24,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,June-24,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,Dec-23,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,May-24,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,744.6203,Household,Matched (3)
302387.0,10266.0,South,Nyanza,Yes,July-24,Yes,5.0,70.0,20.0,50.0,160.0,0.0,0.0,744.6203,Household,Matched (3)
302419.0,10270.0,South,Nyanza,Yes,July-24,Yes,1.0,6.0,0.0,0.0,,6.0,0.0,416.2132,Household,Matched (3)
302419.0,10270.0,South,Nyanza,Yes,June-24,Yes,1.0,24.0,0.0,20.0,150.0,4.0,0.0,416.2132,Household,Matched (3)
302419.0,10270.0,South,Nyanza,Yes,Dec-23,Yes,1.0,6.0,0.0,6.0,140.0,0.0,0.0,416.2132,Household,Matched (3)
302420.0,10270.0,South,Nyanza,Yes,Sep-23 ,Yes,3.0,36.0,29.0,7.0,120.0,0.0,0.0,416.2132,Household,Matched (3)
302420.0,10270.0,South,Nyanza,Yes,Aug-24,Yes,1.0,15.0,6.0,9.0,150.0,0.0,0.0,416.2132,Household,Matched (3)
302420.0,10270.0,South,Nyanza,Yes,Jan-24,Yes,2.0,24.0,12.0,0.0,0.0,12.0,0.0,416.2132,Household,Matched (3)
302421.0,10270.0,South,Nyanza,Yes,Jan-24,Yes,3.0,36.0,10.0,6.0,150.0,0.0,20.0,416.2132,Household,Matched (3)
302421.0,10270.0,South,Nyanza,Yes,July-24,Yes,3.0,45.0,13.0,10.0,200.0,22.0,0.0,416.2132,Household,Matched (3)
302421.0,10270.0,South,Nyanza,Yes,Feb-24,Yes,3.0,36.0,10.0,6.0,150.0,20.0,0.0,416.2132,Household,Matched (3)
302428.0,10271.0,South,Gisagara,Yes,June-24,Yes,1.0,8.0,0.0,0.0,,6.0,2.0,540.327,Household,Matched (3)
302432.0,10271.0,South,Gisagara,Yes,March-24,Yes,1.0,20.0,0.0,10.0,100.0,8.0,2.0,540.327,Household,Matched (3)
302432.0,10271.0,South,Gisagara,Yes,Jan-24,Yes,1.0,6.0,0.0,6.0,100.0,0.0,0.0,540.327,Household,Matched (3)
302432.0,10271.0,South,Gisagara,Yes,Feb-24,Yes,1.0,20.0,11.0,0.0,,0.0,9.0,540.327,Household,Matched (3)
302432.0,10271.0,South,Gisagara,Yes,June-24,Yes,1.0,18.0,0.0,7.0,100.0,0.0,11.0,540.327,Household,Matched (3)
302453.0,10274.0,South,Gisagara,Yes,Jan-24,Yes,1.0,14.0,4.0,10.0,100.0,0.0,0.0,611.0494,Household,Matched (3)
302457.0,10274.0,South,Gisagara,Yes,Dec-23,Yes,1.0,5.0,0.0,5.0,100.0,0.0,0.0,611.0494,Household,Matched (3)
302457.0,10274.0,South,Gisagara,Yes,July-24,Yes,1.0,10.0,0.0,0.0,,0.0,10.0,611.0494,Household,Matched (3)
302457.0,10274.0,South,Gisagara,Yes,June-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,611.0494,Household,Matched (3)
302457.0,10274.0,South,Gisagara,Yes,Jan-24,Yes,1.0,11.0,0.0,0.0,,11.0,0.0,611.0494,Household,Matched (3)
302458.0,10274.0,South,Gisagara,Yes,June-24,Yes,2.0,17.0,8.0,0.0,,0.0,9.0,611.0494,Household,Matched (3)
302468.0,10275.0,South,Gisagara,Yes,July-24,Yes,1.0,8.0,0.0,0.0,,8.0,0.0,490.8755,Household,Matched (3)
302468.0,10275.0,South,Gisagara,Yes,Feb-24,Yes,6.0,60.0,20.0,0.0,,24.0,16.0,490.8755,Household,Matched (3)
302468.0,10275.0,South,Gisagara,Yes,June-24,Yes,1.0,9.0,9.0,0.0,,0.0,0.0,490.8755,Household,Matched (3)
302469.0,10275.0,South,Gisagara,Yes,July-24,Yes,1.0,8.0,0.0,5.0,130.0,0.0,3.0,490.8755,Household,Matched (3)
302473.0,10276.0,South,Gisagara,Yes,Feb-24,Yes,12.0,12.0,2.0,0.0,0.0,3.0,7.0,506.5848,Household,Matched (3)
302473.0,10276.0,South,Gisagara,Yes,July-24,Yes,1.0,8.0,0.0,6.0,100.0,0.0,2.0,506.5848,Household,Matched (3)
302475.0,10276.0,South,Gisagara,Yes,Jan-24,Yes,2.0,6.0,0.0,6.0,100.0,0.0,0.0,506.5848,Household,Matched (3)
302490.0,10278.0,South,Gisagara,Yes,Feb-24,Yes,1.0,5.0,5.0,0.0,0.0,0.0,0.0,441.6255,Household,Matched (3)
302490.0,10278.0,South,Gisagara,Yes,Jan-24,Yes,1.0,18.0,5.0,7.0,100.0,6.0,0.0,441.6255,Household,Matched (3)
302490.0,10278.0,South,Gisagara,Yes,June-24,Yes,1.0,20.0,14.0,0.0,,6.0,0.0,441.6255,Household,Matched (3)
302497.0,10279.0,South,Gisagara,Yes,July-24,Yes,1.0,30.0,6.0,22.0,100.0,0.0,2.0,421.6786,Household,Matched (3)
302497.0,10279.0,South,Gisagara,Yes,Aug-24,Yes,1.0,1.0,0.0,0.0,,0.0,1.0,421.6786,Household,Matched (3)
302508.0,10280.0,South,Gisagara,Yes,June-24,Yes,1.0,19.0,12.0,0.0,,5.0,2.0,477.3896,Household,Matched (3)
302508.0,10280.0,South,Gisagara,Yes,Jan-24,Yes,2.0,25.0,15.0,0.0,,3.0,7.0,477.3896,Household,Matched (3)
302511.0,10280.0,South,Gisagara,Yes,May-24,Yes,1.0,20.0,5.0,5.0,100.0,9.0,1.0,477.3896,Household,Matched (3)
302511.0,10280.0,South,Gisagara,Yes,April-24,Yes,1.0,15.0,5.0,3.0,100.0,7.0,0.0,477.3896,Household,Matched (3)
302511.0,10280.0,South,Gisagara,Yes,Dec-23,Yes,1.0,10.0,4.0,0.0,,6.0,0.0,477.3896,Household,Matched (3)
302514.0,10280.0,South,Gisagara,Yes,May-24,Yes,1.0,8.0,4.0,0.0,,0.0,4.0,477.3896,Household,Matched (3)
302514.0,10280.0,South,Gisagara,Yes,July-24,Yes,1.0,21.0,12.0,0.0,,9.0,0.0,477.3896,Household,Matched (3)
302514.0,10280.0,South,Gisagara,Yes,June-24,Yes,1.0,10.0,3.0,0.0,,5.0,2.0,477.3896,Household,Matched (3)
302553.0,10285.0,South,Gisagara,Yes,July-24,Yes,1.0,3.0,3.0,0.0,,0.0,0.0,499.9098,Household,Matched (3)
302555.0,10285.0,South,Gisagara,Yes,July-24,Yes,2.0,30.0,30.0,0.0,,0.0,0.0,499.9098,Household,Matched (3)
302555.0,10285.0,South,Gisagara,Yes,June-24,Yes,2.0,24.0,24.0,0.0,,0.0,0.0,499.9098,Household,Matched (3)
302555.0,10285.0,South,Gisagara,Yes,Aug-24,Yes,2.0,2.0,2.0,0.0,,0.0,0.0,499.9098,Household,Matched (3)
302557.0,10285.0,South,Gisagara,Yes,Jan-24,Yes,2.0,20.0,3.0,17.0,100.0,0.0,0.0,499.9098,Household,Matched (3)
302579.0,10288.0,South,Gisagara,Yes,Jan-24,Yes,3.0,45.0,10.0,35.0,150.0,0.0,0.0,311.8183,Household,Matched (3)
302579.0,10288.0,South,Gisagara,Yes,Feb-24,Yes,2.0,35.0,15.0,20.0,150.0,0.0,0.0,311.8183,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,June-24,Yes,6.0,54.0,54.0,0.0,,0.0,0.0,644.9409,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,July-24,Yes,6.0,54.0,31.0,0.0,,0.0,23.0,644.9409,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,Aug-24,Yes,6.0,54.0,24.0,0.0,,0.0,30.0,644.9409,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,Dec-23,Yes,2.0,15.0,15.0,0.0,0.0,0.0,0.0,644.9409,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,Feb-24,Yes,3.0,27.0,7.0,0.0,0.0,6.0,14.0,644.9409,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,Jan-24,Yes,3.0,20.0,20.0,0.0,0.0,0.0,0.0,644.9409,Household,Matched (3)
302629.0,10293.0,South,Gisagara,Yes,May-24,Yes,4.0,36.0,36.0,0.0,,0.0,0.0,644.9409,Household,Matched (3)
302630.0,10293.0,South,Gisagara,Yes,Nov-23,Yes,2.0,13.0,13.0,0.0,,0.0,0.0,644.9409,Household,Matched (3)
302663.0,10297.0,South,Gisagara,Yes,Feb-24,Yes,1.0,4.0,4.0,0.0,0.0,0.0,0.0,663.287,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,Dec-23,Yes,5.0,40.0,0.0,0.0,,18.0,22.0,421.4116,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,Jan-24,Yes,2.0,10.0,10.0,0.0,,0.0,0.0,421.4116,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,July-24,Yes,6.0,31.0,7.0,0.0,,24.0,0.0,421.4116,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,Feb-24,Yes,6.0,25.0,20.0,5.0,100.0,0.0,0.0,421.4116,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,June-24,Yes,2.0,12.0,12.0,0.0,,0.0,0.0,421.4116,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,Aug-24,Yes,4.0,24.0,10.0,0.0,,12.0,2.0,421.4116,Household,Matched (3)
302679.0,10299.0,South,Gisagara,Yes,Nov-23,Yes,4.0,30.0,0.0,30.0,100.0,0.0,0.0,421.4116,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,June-24,Yes,1.0,15.0,10.0,0.0,,0.0,5.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,March-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,Dec-23,Yes,2.0,20.0,20.0,0.0,0.0,0.0,0.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,July-24,Yes,1.0,12.0,12.0,0.0,,0.0,0.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,May-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,April-24,Yes,1.0,16.0,12.0,0.0,,0.0,4.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,Feb-24,Yes,1.0,5.0,5.0,0.0,0.0,0.0,0.0,521.0392,Household,Matched (3)
302702.0,10301.0,South,Gisagara,Yes,Jan-24,Yes,1.0,12.0,12.0,0.0,0.0,0.0,0.0,521.0392,Household,Matched (3)
302740.0,10306.0,South,Gisagara,Yes,Feb-24,Yes,1.0,5.0,2.0,0.0,,0.0,3.0,378.8854,Household,Matched (3)
302742.0,10306.0,South,Gisagara,Yes,July-24,Yes,3.0,45.0,20.0,25.0,120.0,0.0,0.0,378.8854,Household,Matched (3)
302742.0,10306.0,South,Gisagara,Yes,June-24,Yes,2.0,30.0,20.0,10.0,120.0,0.0,0.0,378.8854,Household,Matched (3)
302742.0,10306.0,South,Gisagara,Yes,April-24,Yes,2.0,30.0,10.0,11.0,120.0,9.0,0.0,378.8854,Household,Matched (3)
302742.0,10306.0,South,Gisagara,Yes,May-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,378.8854,Household,Matched (3)
302742.0,10306.0,South,Gisagara,Yes,Jan-24,Yes,5.0,70.0,20.0,30.0,120.0,19.0,1.0,378.8854,Household,Matched (3)
302743.0,10306.0,South,Gisagara,Yes,June-24,Yes,1.0,10.0,3.0,7.0,100.0,0.0,0.0,378.8854,Household,Matched (3)
302760.0,10308.0,South,Gisagara,Yes,May-24,Yes,1.0,4.0,4.0,0.0,,0.0,0.0,409.8343,Household,Matched (3)
302763.0,10308.0,South,Gisagara,Yes,Feb-24,Yes,1.0,13.0,3.0,0.0,,9.0,1.0,409.8343,Household,Matched (3)
302766.0,10308.0,South,Gisagara,Yes,May-24,Yes,1.0,24.0,6.0,8.0,100.0,8.0,2.0,409.8343,Household,Matched (3)
302766.0,10308.0,South,Gisagara,Yes,Nov-23,Yes,1.0,12.0,3.0,0.0,,8.0,1.0,409.8343,Household,Matched (3)
302789.0,10311.0,South,Gisagara,Yes,May-24,Yes,2.0,20.0,5.0,15.0,150.0,0.0,0.0,546.6502,Household,Matched (3)
302789.0,10311.0,South,Gisagara,Yes,June-24,Yes,2.0,20.0,5.0,15.0,150.0,0.0,0.0,546.6502,Household,Matched (3)
302791.0,10311.0,South,Gisagara,Yes,June-24,Yes,2.0,39.0,24.0,0.0,,15.0,0.0,546.6502,Household,Matched (3)
302791.0,10311.0,South,Gisagara,Yes,May-24,Yes,2.0,17.0,7.0,10.0,140.0,0.0,0.0,546.6502,Household,Matched (3)
302812.0,10314.0,South,Gisagara,Yes,May-24,Yes,3.0,21.0,0.0,21.0,100.0,0.0,0.0,845.5928,Household,Matched (3)
302812.0,10314.0,South,Gisagara,Yes,June-24,Yes,3.0,24.0,0.0,0.0,,18.0,6.0,845.5928,Household,Matched (3)
302812.0,10314.0,South,Gisagara,Yes,Dec-23,Yes,2.0,26.0,0.0,7.0,100.0,19.0,0.0,845.5928,Household,Matched (3)
302812.0,10314.0,South,Gisagara,Yes,Jan-24,Yes,4.0,31.0,0.0,10.0,100.0,14.0,7.0,845.5928,Household,Matched (3)
302813.0,10314.0,South,Gisagara,Yes,July-24,Yes,1.0,22.0,2.0,7.0,100.0,0.0,13.0,845.5928,Household,Matched (3)
302813.0,10314.0,South,Gisagara,Yes,May-24,Yes,1.0,14.0,1.0,6.0,100.0,5.0,2.0,845.5928,Household,Matched (3)
302819.0,10314.0,South,Gisagara,Yes,July-24,Yes,2.0,14.0,4.0,0.0,,10.0,0.0,845.5928,Household,Matched (3)
302819.0,10314.0,South,Gisagara,Yes,Aug-24,Yes,1.0,8.0,0.0,0.0,,0.0,8.0,845.5928,Household,Matched (3)
302820.0,10314.0,South,Gisagara,Yes,June-24,Yes,2.0,15.0,0.0,15.0,100.0,0.0,0.0,845.5928,Household,Matched (3)
302820.0,10314.0,South,Gisagara,Yes,Dec-23,Yes,2.0,21.0,2.0,6.0,100.0,13.0,0.0,845.5928,Household,Matched (3)
302820.0,10314.0,South,Gisagara,Yes,July-24,Yes,2.0,15.0,0.0,15.0,100.0,0.0,0.0,845.5928,Household,Matched (3)
302837.0,10316.0,South,Gisagara,Yes,Feb-24,Yes,1.0,10.0,4.0,0.0,0.0,6.0,0.0,325.1581,Household,Matched (3)
302837.0,10316.0,South,Gisagara,Yes,June-24,Yes,1.0,10.0,0.0,0.0,,7.0,3.0,325.1581,Household,Matched (3)
302837.0,10316.0,South,Gisagara,Yes,Jan-24,Yes,2.0,16.0,3.0,0.0,0.0,11.0,2.0,325.1581,Household,Matched (3)
302839.0,10317.0,South,Gisagara,Yes,Jan-24,Yes,2.0,30.0,10.0,0.0,0.0,20.0,0.0,472.833,Household,Matched (3)
302847.0,10317.0,South,Gisagara,Yes,Feb-24,Yes,1.0,10.0,3.0,0.0,,0.0,7.0,472.833,Household,Matched (3)
302847.0,10317.0,South,Gisagara,Yes,Jan-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,472.833,Household,Matched (3)
302847.0,10317.0,South,Gisagara,Yes,Oct-23,Yes,1.0,10.0,1.0,0.0,,9.0,0.0,472.833,Household,Matched (3)
302854.0,10318.0,South,Gisagara,Yes,Oct-23,Yes,1.0,20.0,13.0,0.0,,3.0,4.0,479.4604,Household,Matched (3)
302867.0,10320.0,South,Gisagara,Yes,Feb-24,Yes,1.0,12.0,12.0,0.0,,0.0,0.0,289.9732,Household,Matched (3)
302919.0,10325.0,South,Nyaruguru,Yes,Aug-24,Yes,1.0,5.0,5.0,0.0,,0.0,0.0,710.3541,Household,Matched (3)
302919.0,10325.0,South,Nyaruguru,Yes,Dec-23,Yes,1.0,5.0,5.0,0.0,,0.0,0.0,710.3541,Household,Matched (3)
302919.0,10325.0,South,Nyaruguru,Yes,July-24,Yes,1.0,20.0,12.0,0.0,,8.0,0.0,710.3541,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,May-24,Yes,1.0,19.0,14.0,5.0,100.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,March-24,Yes,1.0,13.0,8.0,5.0,100.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Oct-23,Yes,1.0,10.0,10.0,0.0,0.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Nov-23,Yes,1.0,11.0,11.0,0.0,0.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,June-24,Yes,1.0,17.0,12.0,5.0,100.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Jan-24,Yes,1.0,12.0,12.0,0.0,0.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Dec-23,Yes,1.0,13.0,13.0,0.0,0.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,April-24,Yes,1.0,5.0,5.0,0.0,,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Feb-24,Yes,1.0,10.0,10.0,0.0,0.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,July-24,Yes,1.0,15.0,10.0,5.0,100.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Aug-24,Yes,1.0,13.0,8.0,5.0,100.0,0.0,0.0,408.5193,Household,Matched (3)
302940.0,10328.0,South,Nyaruguru,Yes,Sep-23 ,Yes,1.0,5.0,5.0,0.0,0.0,0.0,0.0,408.5193,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,Aug-24,Yes,2.0,5.0,5.0,0.0,,0.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,July-24,Yes,2.0,40.0,30.0,0.0,,10.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,May-24,Yes,2.0,40.0,40.0,0.0,,0.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,April-24,Yes,2.0,48.0,38.0,0.0,,10.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,March-24,Yes,2.0,44.0,44.0,0.0,,0.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,Jan-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,Oct-23,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,Feb-24,Yes,1.0,10.0,3.0,0.0,,7.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,Dec-23,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,626.4195000000001,Household,Matched (3)
302950.0,10329.0,South,Nyaruguru,Yes,June-24,Yes,2.0,46.0,46.0,0.0,,0.0,0.0,626.4195000000001,Household,Matched (3)
302980.0,10332.0,South,Nyaruguru,Yes,June-24,Yes,1.0,21.0,21.0,0.0,,0.0,0.0,505.8947,Household,Matched (3)
302980.0,10332.0,South,Nyaruguru,Yes,May-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,505.8947,Household,Matched (3)
302980.0,10332.0,South,Nyaruguru,Yes,Feb-24,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,505.8947,Household,Matched (3)
302980.0,10332.0,South,Nyaruguru,Yes,July-24,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,505.8947,Household,Matched (3)
303037.0,10339.0,South,Nyaruguru,Yes,Feb-24,Yes,1.0,7.0,0.0,3.0,100.0,4.0,0.0,740.27352,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,Aug-24,Yes,2.0,62.0,0.0,62.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,May-24,Yes,2.0,62.0,0.0,62.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,Jan-24,Yes,2.0,20.0,0.0,20.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,July-24,Yes,2.0,62.0,0.0,62.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,Feb-24,Yes,2.0,50.0,0.0,50.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,Nov-23,Yes,2.0,10.0,0.0,10.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,April-24,Yes,2.0,60.0,0.0,60.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,Dec-23,Yes,2.0,20.0,20.0,0.0,0.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,March-24,Yes,2.0,62.0,0.0,62.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303051.0,10340.0,South,Nyaruguru,Yes,June-24,Yes,2.0,60.0,20.0,40.0,150.0,0.0,0.0,373.8079,Household,Matched (3)
303146.0,10351.0,South,Nyaruguru,Yes,Feb-24,Yes,2.0,23.0,23.0,0.0,,0.0,0.0,458.697,Household,Matched (3)
303149.0,10351.0,South,Nyaruguru,Yes,Nov-23,Yes,2.0,30.0,0.0,30.0,120.0,0.0,0.0,458.697,Household,Matched (3)
303149.0,10351.0,South,Nyaruguru,Yes,Jan-24,Yes,2.0,32.0,8.0,24.0,120.0,0.0,0.0,458.697,Household,Matched (3)
303149.0,10351.0,South,Nyaruguru,Yes,Dec-23,Yes,2.0,32.0,0.0,32.0,120.0,0.0,0.0,458.697,Household,Matched (3)
303151.0,10351.0,South,Nyaruguru,Yes,Sep-23 ,Yes,1.0,6.0,0.0,0.0,,6.0,0.0,458.697,Household,Matched (3)
303152.0,10351.0,South,Nyaruguru,Yes,Oct-23,Yes,1.0,15.0,2.0,13.0,140.0,0.0,0.0,458.697,Household,Matched (3)
303152.0,10351.0,South,Nyaruguru,Yes,Jan-24,Yes,1.0,21.0,6.0,15.0,150.0,0.0,0.0,458.697,Household,Matched (3)
303152.0,10351.0,South,Nyaruguru,Yes,Feb-24,Yes,1.0,26.0,7.0,19.0,140.0,0.0,0.0,458.697,Household,Matched (3)
303152.0,10351.0,South,Nyaruguru,Yes,June-24,Yes,1.0,25.0,10.0,15.0,100.0,0.0,0.0,458.697,Household,Matched (3)
303152.0,10351.0,South,Nyaruguru,Yes,May-24,Yes,1.0,10.0,3.0,7.0,100.0,0.0,0.0,458.697,Household,Matched (3)
303152.0,10351.0,South,Nyaruguru,Yes,Nov-23,Yes,1.0,17.0,4.0,13.0,130.0,0.0,0.0,458.697,Household,Matched (3)
303153.0,10351.0,South,Nyaruguru,Yes,Jan-24,Yes,1.0,5.0,0.0,5.0,110.0,0.0,0.0,458.697,Household,Matched (3)
303153.0,10351.0,South,Nyaruguru,Yes,Feb-24,Yes,2.0,31.0,3.0,28.0,150.0,0.0,0.0,458.697,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,Sep-23 ,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,March-24,Yes,2.0,25.0,25.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,April-24,Yes,2.0,25.0,25.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,Aug-24,Yes,3.0,10.0,10.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,May-24,Yes,2.0,25.0,25.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,Nov-23,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,Oct-23,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,Dec-23,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,July-24,Yes,3.0,40.0,40.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
303182.0,10355.0,South,Nyaruguru,Yes,June-24,Yes,1.0,14.0,14.0,0.0,,0.0,0.0,507.6769,Household,Matched (3)
